,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
14705,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,618.6235,9.309984,248.782364,2.31980276,12.1934824,1.71053386,846.3375,3.66572666,0.8050451,913.3427,7.755896000000001,63.188926699999996,1016.2778900000001,25.0320435,0.8100487,0.3674907,0.6064718370000001,0.20984529,158.7093,2.49895883,113.672775,0.00032037900000000003,131.56883200000001
3323,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.9901,9.339144000000001,252.191742,0.000384455,1.13323522,0.000512443,1008.07489,16.86747,0.7958255999999999,908.305542,7.69052839,70.11023,1016.2778900000001,24.6475258,0.798385,0.346099675,0.610568762,0.211510733,160.56781,3.04360366,114.79428100000001,0.000256303,144.321976
13593,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.0107,8.841194,233.6324,0.000512607,12.097445500000001,1.71002138,996.539368,4.05024338,0.8022280340000001,767.1495,7.75461435,62.3173561,1016.2778900000001,25.0320435,0.804024637,0.384142429,0.6080081999999999,0.20990935,158.533066,2.49895883,113.480515,0.00032037900000000003,128.49269099999998
1583,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.5229,9.080236,241.1433,0.000512607,12.8401308,1.73474669,935.1769,29.4539852,0.79966706,817.4827,7.63573456,66.31633000000001,1016.2778900000001,25.3396568,0.800564,0.350839,0.612105131,0.211895064,160.47168,3.04360366,114.97052,0.000256303,143.2325
7136,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.285461,9.027685,240.194824,0.000384455,12.52641,1.718733,866.7249,10.253781300000002,0.7980024,852.396851,7.731223,69.36683000000001,1016.2778900000001,24.95514,0.799282253,0.2972973,0.61184907,0.20952501899999998,160.391571,2.867395,114.76223799999998,0.000256303,144.03358500000002
4489,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.560242,9.089209,236.785446,0.000512607,12.6640625,1.71565819,858.513855,14.5603695,0.798130453,856.780334,7.70558834,69.87952,1016.2778900000001,24.609073600000002,0.797872365,0.34712436799999996,0.6103126999999999,0.211895064,160.535767,2.94748974,114.79428100000001,0.000256303,144.482178
12957,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.2649,8.940849,236.734177,0.000384455,1.494974,0.000512443,1025.73865,3.92207122,0.8037646409999999,839.5155,7.754294,62.59933470000001,1016.2778900000001,24.8013325,0.804280937,0.384270519,0.609032452,0.20984529,158.917587,2.53099656,113.768906,0.00032037900000000003,128.460648
3687,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.638733,9.249103999999999,245.19354199999998,0.000384455,1.16524744,0.000512443,1007.87463,15.7395544,0.8013316999999999,853.47345,7.69277143,69.80261,1016.2778900000001,24.5706234,0.7985132340000001,0.3156142,0.6104407310000001,0.209653124,160.760056,2.93147087,115.11471599999999,0.000256303,144.418091
8516,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.38266659,757.225,9.313509,260.4204,0.000256303,1.13643634,0.000512443,1007.75446,7.972314999999999,0.8018439,930.4922,7.744039999999999,68.9823151,1016.21381,24.5706234,0.7991541,0.3262457,0.610568762,0.20984529,159.830811,2.867395,114.425789,0.00032037900000000003,143.873367
12718,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.5004,9.008139,238.708023,0.000384455,1.494974,0.000384332,1025.09778,3.563189,0.8032524590000001,876.352234,7.752051,62.112278,1016.2778900000001,24.5321712,0.8041528,0.36928397399999996,0.6080081999999999,0.20990935,158.869522,2.57905364,113.72084,0.00032037900000000003,128.460648
1626,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.9154,9.06069,240.6306,0.000512607,12.7665024,1.72219193,920.997864,28.710586499999998,0.7985146,823.6734,7.640541000000001,66.5983047,1016.2778900000001,25.2243023,0.799282253,0.329191744,0.612105131,0.211895064,160.375549,3.04360366,114.97052,0.000256303,143.29658500000002
8605,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.1265,9.312227,257.472443,0.000256303,1.13643634,0.000512443,1007.5141,7.84414244,0.800307333,918.8797609999999,7.738592999999999,68.72596999999999,1016.21381,24.9166889,0.80158937,0.325861424,0.6103126999999999,0.212343454,159.926941,2.867395,114.425789,0.00032037900000000003,143.841324
13436,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,821.0892,8.864906,234.247635,0.000512607,1.49817526,0.000512443,1026.0991199999999,3.7938989999999997,0.8054293,767.3417360000001,7.755255,62.47116,1016.2778900000001,24.9166889,0.8041528,0.366850257,0.607752144,0.20978124399999998,158.613174,2.49895883,113.38439199999999,0.00032037900000000003,128.49269099999998
13623,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.8144530000001,8.8303,233.170975,0.000512607,12.145463900000001,1.70989323,985.804932,3.81953335,0.7986426999999999,772.26355,7.757178,62.3429871,1016.2778900000001,24.8397846,0.8024865390000001,0.384014368,0.606599867,0.20984529,158.517044,2.49895883,113.36837,0.00032037900000000003,128.49269099999998
13018,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,821.2462,8.945976,236.27275099999997,0.000384455,1.494974,0.000512443,1025.8187300000002,3.84516788,0.801972,831.7483,7.76358652,62.29172,1016.2778900000001,24.7628822,0.8044091459999999,0.356731147,0.6078802,0.20958907899999998,158.75737,2.53099656,113.672775,0.000256303,128.49269099999998
5282,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,544.7497559999999,9.417971000000001,264.31683300000003,2.31954646,12.487995100000001,1.71168685,866.1241,12.66342,0.7992829,989.0925,7.71391964,70.80236,1016.2778900000001,24.5321712,0.8001795,0.35545024299999994,0.6110809,0.2117029,160.679947,2.93147087,115.082672,0.00032037900000000003,143.80928
7141,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.2462,9.020956,240.194824,0.000384455,12.487995100000001,1.7145052,865.0827,10.2281466,0.798130453,852.6275,7.73538876,69.36683000000001,1016.2778900000001,24.7628822,0.8012048,0.30575126399999997,0.610568762,0.211510733,160.391571,2.867395,114.76223799999998,0.000256303,144.03358500000002
7382,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,806.918945,9.359972,234.1451,2.33684683,12.5104036,1.71271169,799.7549,9.894898,0.801715851,891.9252,7.727378,69.3411942,1016.2778900000001,24.6475258,0.80146116,0.285897285,0.6103126999999999,0.212087229,160.359528,2.867395,114.71417199999999,0.000256303,144.129715
9277,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.107849,9.146245,244.885925,0.000512607,1.27729046,0.000512443,1007.15363,7.33145332,0.800435364,818.4055,7.74275827,67.31607,1016.2778900000001,24.9935913,0.8024865390000001,0.37389522799999997,0.6104407310000001,0.20984529,159.991028,2.867395,114.55396299999998,0.000256303,143.9695
1694,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.6014,9.042746000000001,240.6306,0.000512607,12.814520800000002,1.7215513,896.9655,28.2235317,0.7953134,835.555,7.645668,66.05998000000001,1016.2778900000001,25.2243023,0.799282253,0.326886147,0.61184907,0.211895064,160.375549,3.02758455,114.922455,0.00032037900000000003,143.29658500000002
2185,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,734.3406,9.478531,238.656754,2.33454013,12.641653999999999,1.718861,819.942,23.301717800000002,0.7978744000000001,918.6875,7.6581649999999994,66.52141,1016.2778900000001,24.8013325,0.8017175,0.35352890000000003,0.612233162,0.211382627,160.888229,2.93147087,115.306976,0.00032037900000000003,144.25788899999998
1582,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.365845,9.080236,241.1433,0.000512607,12.8401308,1.73474669,935.7777,29.4539852,0.79966706,817.136658,7.63573456,66.31633000000001,1016.2778900000001,25.3396568,0.800564,0.35545024299999994,0.612105131,0.211895064,160.519745,3.04360366,114.97052,0.000256303,143.2325
10459,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,647.277954,9.393938,258.75415,2.31993079,12.487995100000001,1.71834862,828.3934,5.99846172,0.8013316999999999,952.4866,7.749808,67.75186,1016.2778900000001,24.95514,0.8022302,0.346355855,0.610952854,0.20978124399999998,159.654572,2.8513759999999997,114.329659,0.00032037900000000003,143.777237
11924,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.153732821,813.631165,9.241093,252.1661,0.000384455,1.24527824,0.000512443,1112.6554,4.486029,0.8042768,828.9413,7.755255,64.3937454,1016.2778900000001,25.0320435,0.8022302,0.3432817,0.610952854,0.210485846,159.270065,2.899433,114.041275,0.00032037900000000003,128.332474
9182,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.107849,9.173801,246.06510899999998,0.000512607,1.24847937,0.000512443,1007.31384,7.3058190000000005,0.8005634,834.055359,7.73635,67.75186,1016.2778900000001,24.8397846,0.8017175,0.356987327,0.6110809,0.212087229,159.7507,2.867395,114.28159299999999,0.000256303,143.9695
6813,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.285461,9.096579,242.73263500000002,0.000384455,12.6000385,1.73192835,975.3509,10.458856599999999,0.7983866,796.372742,7.733466,69.85388,1016.2778900000001,24.8397846,0.7995386,0.286153466,0.6103126999999999,0.211895064,160.16726699999998,2.867395,114.68213700000001,0.00032037900000000003,144.03358500000002
4096,0,1,1,1,2,2,1,1,2,0,2,1,1,1,0.0,821.363953,9.143041,239.989746,0.000384455,7.94545126,1.84517813,993.0146480000001,15.1243267,0.7985146,794.1425,7.697578,69.62318,1016.2778900000001,24.6475258,0.8003076309999999,0.32073779999999996,0.6103126999999999,0.21202318399999998,160.599854,2.899433,114.922455,0.000256303,144.45013400000002
5056,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,649.790161,9.419252,256.600861,2.32813263,12.5136051,1.7164270000000001,838.0463,13.1761084,0.7972341,953.4478,7.71071529,70.7767258,1016.2778900000001,24.5321712,0.799666762,0.35660305600000003,0.6096726,0.20997341,160.695969,2.93147087,114.97052,0.00032037900000000003,143.873367
8244,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.382987,560.4901,9.385607,271.699554,2.31736779,1.13643634,0.000512443,978.795532,8.485003,0.7991549,972.02,7.744681,69.21302,1016.21381,24.8013325,0.8022302,0.345203042,0.6104407310000001,0.20997341,160.327484,2.867395,114.87438999999999,0.00032037900000000003,143.6811
9143,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.5976,9.177325999999999,246.5778,0.000512607,1.24847937,0.000512443,1007.15363,7.33145332,0.7986426999999999,839.7077640000001,7.741156,67.88003,1016.2778900000001,25.1089458,0.8022302,0.36633790000000005,0.6110809,0.20958907899999998,159.814789,2.867395,114.393745,0.000256303,144.03358500000002
5011,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,666.237061,9.410921,254.80645800000002,2.327748,12.5456171,1.71040571,833.1998,13.5606251,0.7973621999999999,945.949768,7.711355999999999,70.41784,1016.2778900000001,24.609073600000002,0.7995386,0.346227765,0.6104407310000001,0.212087229,160.615875,2.94748974,114.9545,0.00032037900000000003,143.873367
10195,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,769.707336,9.399706,242.0405,2.33005476,12.497598599999998,1.7145052,794.1874,6.25480652,0.799026847,912.150757,7.749808,68.2389145,1016.21381,24.9935913,0.8041528,0.374023318,0.6108248000000001,0.20958907899999998,159.991028,2.8513759999999997,114.489876,0.00032037900000000003,144.001541
11358,0,2,2,2,1,2,1,1,1,1,2,0,2,1,2.70922065,495.683838,9.180531,258.626,2.31480479,1.13323522,0.000512443,1052.61475,4.691105,0.8010756370000001,912.1123,7.752051,65.93181609999999,1016.1817599999999,25.0320435,0.8022302,0.3674907,0.6080081999999999,0.20990935,159.414246,2.899433,114.16944099999999,0.00032037900000000003,116.41246000000001
13851,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.1677,8.801141000000001,232.78646899999998,0.000512607,12.094244,1.70489693,911.8255,3.97334027,0.801972,812.560852,7.755255,61.702130000000004,1016.2778900000001,24.9166889,0.8024865390000001,0.356474966,0.6076241,0.20990935,158.517044,2.49895883,113.480515,0.00032037900000000003,128.49269099999998
4805,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,765.9391,9.416689,240.83567799999997,2.33005476,12.641653999999999,1.70989323,805.9231570000001,13.816970000000001,0.7978744000000001,910.2666,7.709753999999999,70.1358643,1016.2778900000001,24.3783646,0.799282253,0.335980535,0.610952854,0.212087229,160.519745,2.94748974,114.89041100000001,0.000256303,144.03358500000002
12248,0,1,1,1,2,2,1,1,2,1,1,1,1,1,0.0,821.560242,9.136312,246.01384,0.000384455,12.5360136,1.72770071,1112.61536,4.35785675,0.469428271,806.9085,7.736991000000001,63.24019620000001,1016.2778900000001,24.9935913,0.45936940000000004,0.0017932629999999998,0.766123652,0.27390062800000003,217.027679,192.1475,168.178024,0.00032037900000000003,128.26838700000002
12122,0,1,1,1,1,2,1,1,1,0,2,1,1,1,0.0,821.1677,9.189182,248.269669,0.000384455,1.549395,0.040354867,1112.61536,4.51166344,0.8029963370000001,799.8334,7.752051,63.31709670000001,1016.2778900000001,25.147398000000003,0.8023584,0.34584349999999997,0.6080081999999999,0.21202318399999998,159.254044,2.867395,113.929123,0.00032037900000000003,128.332474
1638,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,824.347168,9.068700999999999,240.83567799999997,0.000512607,12.7825089,1.7268039000000002,916.0312,28.710586499999998,0.7980024,827.480164,7.63477325,66.3932343,1016.2778900000001,25.18585,0.80158937,0.31945690000000004,0.612105131,0.211895064,160.375549,3.04360366,114.97052,0.000256303,143.29658500000002
4300,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.4817,9.118367,238.0928,0.000384455,12.6960754,1.7246259999999998,923.921753,14.9448862,0.7959536309999999,824.36554,7.707511,69.3411942,1016.2778900000001,24.5321712,0.7999231,0.336236715,0.612105131,0.211895064,160.71199,2.94748974,114.97052,0.000256303,144.482178
295,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,591.1465450000001,9.300372,235.631882,2.32710743,1.21006465,0.000512443,871.0907589999999,64.26557,0.7910877470000001,958.177368,7.501154,98.20559,1016.2778900000001,30.030761699999996,0.7954371,0.336108625,0.615305841,0.211895064,163.483719,3.02758455,116.74890900000001,0.00032037900000000003,142.399384
9648,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.0892,9.050756,241.322739,0.000384455,12.5680265,1.72590709,931.652161,6.357344,0.7980024,819.0592,7.744039999999999,77.80057,1016.1817599999999,24.8013325,0.8023584,0.3662098,0.6103126999999999,0.210934237,160.135223,2.899433,114.74621599999999,0.000256303,144.16175800000002
787,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37946367,684.6466,9.258716999999999,249.21815499999997,0.000128152,1.31890643,0.000512443,1010.11761,44.219429999999996,0.7997951,884.350159,7.569725999999999,75.00641,1016.2778900000001,26.9546261,0.80184567,0.35596259999999996,0.612233162,0.211510733,161.44898999999998,3.05962253,115.675468,0.00032037900000000003,143.136368
5087,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,633.0685,9.412523,257.933868,2.32454419,12.5552216,1.71399283,841.8114,13.1761084,0.7980024,957.7544,7.708152,70.64855,1016.2778900000001,24.6475258,0.80146116,0.34571540000000006,0.612233162,0.20978124399999998,160.695969,2.93147087,114.98654199999999,0.00032037900000000003,143.80928
3572,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.363953,9.272494,247.16738900000001,0.000384455,1.13323522,0.000512443,1007.87463,16.252243,0.7983866,872.4686,7.69277143,69.77698000000001,1016.2778900000001,24.609073600000002,0.7990259,0.356346875,0.610568762,0.211895064,160.4877,2.96350884,114.84234599999999,0.000256303,144.418091
1235,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.758362,9.15778,243.194046,0.000512607,1.35091877,0.000640553,1010.2778300000001,34.4527054,0.7991549,815.9062,7.6177907000000005,69.03358459999998,1016.2778900000001,25.7626247,0.8009485,0.31625464600000003,0.61184907,0.211831018,160.679947,3.04360366,115.13073700000001,0.000256303,143.29658500000002
7125,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.363953,9.018072,240.194824,0.000384455,12.5680265,1.7236011000000002,869.9292,10.07434,0.801203668,849.3207,7.72865963,69.36683000000001,1016.2778900000001,24.724429999999998,0.80158937,0.286409646,0.6103126999999999,0.20984529,160.4076,2.867395,114.76223799999998,0.000256303,144.03358500000002
471,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,513.1513,9.293323,249.88464399999998,2.32377529,1.2068633999999998,0.000512443,952.36,55.24224470000001,0.7973621999999999,931.953369,7.53447866,84.92694,1016.2778900000001,28.454242699999998,0.797872365,0.34571540000000006,0.614921749,0.211766958,162.234039,3.05962253,115.99589499999999,0.00032037900000000003,142.36733999999998
12951,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,819.7938,8.939568,236.964874,0.000384455,1.494974,0.000512443,1025.73865,3.92207122,0.8049170999999999,841.476563,7.750769,62.75314,1016.2778900000001,24.8013325,0.804280937,0.3660817,0.607752144,0.20984529,158.917587,2.56303453,113.768906,0.00032037900000000003,128.460648
7861,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,584.4736,9.397142,264.26556400000004,2.31736779,12.5360136,1.713096,857.9531,9.048962,0.798130453,972.6352,7.73314571,69.495,1016.21381,24.7628822,0.8023584,0.336236715,0.6104407310000001,0.212343454,160.231354,2.867395,114.76223799999998,0.000256303,143.64906299999998
7942,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,549.5779,9.387528999999999,266.3163,2.31993079,12.520008099999998,1.71463335,870.9706,9.100230999999999,0.801972,987.3238,7.731223,69.93078609999999,1016.21381,24.8013325,0.8021020000000001,0.32470859999999996,0.6104407310000001,0.20984529,160.279419,2.899433,114.74621599999999,0.00032037900000000003,143.64906299999998
10893,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,619.9188,9.19463,266.034363,2.31493282,1.11402774,0.000384332,932.3330689999999,5.76775169,0.7968499659999999,979.5565,7.744681,66.85465,1016.2778900000001,25.1089458,0.806972563,0.37363904700000006,0.608264267,0.210101515,159.878876,2.93147087,114.489876,0.00032037900000000003,116.41246000000001
1831,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,824.6219480000001,9.012303999999999,239.7334,0.000512607,12.7697039,1.72334492,850.8235470000001,26.76237,0.7991549,862.355835,7.6491929999999995,66.00871,1016.2778900000001,24.95514,0.80158937,0.356987327,0.6136414410000001,0.211895064,160.535767,3.02758455,115.050629,0.000128152,143.328629
4436,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.304138,9.101385,236.9136,0.000512607,12.712081,1.7215513,877.0988,14.5603695,0.79966706,847.9748539999999,7.70943356,69.52064,1016.2778900000001,24.609073600000002,0.799666762,0.3364929,0.6104407310000001,0.211895064,160.4877,2.899433,114.76223799999998,0.000256303,144.418091
11352,0,2,2,2,1,2,1,1,1,1,2,0,2,1,0.09352080000000002,497.41095,9.186619,258.626,2.31929016,1.12043023,0.000512443,1050.45178,4.84491158,0.802484155,912.5352,7.749167,66.16252,1016.3739999999999,25.0320435,0.804024637,0.38465479999999996,0.6080081999999999,0.20990935,159.414246,2.899433,114.153419,0.00032037900000000003,116.41246000000001
1951,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.444336,9.005896,239.271988,0.000512607,12.6992769,1.71911728,808.3264,25.4293766,0.794673145,880.5819,7.64662933,65.80364,1016.2778900000001,24.9935913,0.797744155,0.356987327,0.6123611999999999,0.211831018,160.56781,3.01156569,115.082672,0.000256303,143.200455
6164,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.4611,9.253269,253.088959,0.000384455,1.21006465,0.000512443,1009.9173599999999,10.920276600000001,0.799411,882.658264,7.723853,70.75109,1016.2778900000001,24.5706234,0.8021020000000001,0.3236839,0.6103126999999999,0.212151289,160.71199,2.883414,114.906433,0.00032037900000000003,143.873367
5540,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37498,547.850769,9.41636848,269.982056,2.32069969,1.2068633999999998,0.000384332,960.8514,12.048193,0.7980024,973.1735,7.71904659,71.21251,1016.3739999999999,24.609073600000002,0.799282253,0.34225696299999997,0.61184907,0.211382627,160.535767,2.867395,114.97052,0.00032037900000000003,143.64906299999998
3765,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.775146,9.225391,244.01435899999998,0.000384455,1.19405854,0.000512443,1007.87463,15.790823000000001,0.7997951,842.3225,7.697578,69.90515,1016.2778900000001,24.609073600000002,0.799282253,0.325733334,0.611593,0.20978124399999998,160.551788,2.96350884,114.89041100000001,0.000256303,144.418091
12671,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.6574,9.012303999999999,239.630859,0.000384455,3.44452262,0.392915457,1023.5356400000001,3.61445785,0.7991549,882.0046390000001,7.75108957,61.907203700000004,1016.2778900000001,24.609073600000002,0.803383768,0.37850648200000003,0.6080081999999999,0.20990935,158.75737,2.57905364,113.640732,0.00032037900000000003,128.460648
8293,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.38618946,579.3315,9.407717,272.058441,2.32044339,1.13643634,0.000512443,999.1429,8.228660000000001,0.8005634,964.7526,7.73667049,69.93078609999999,1016.21381,24.7628822,0.8041528,0.346099675,0.6104407310000001,0.212215349,160.135223,2.867395,114.66611499999999,0.00032037900000000003,143.6811
