,Rule,Conf_yes,Numrowstrue,Outof
2523,FIT201=LT && FIT503=GT,0.02824601366742597,186,6585
2524,FIT201=LT && FIT503=LT,0.41873449131513646,1350,3224
2525,FIT201=LT && FIT504=GT,0.04509759928202827,201,4457
2526,FIT201=LT && FIT504=LT,0.24943946188340807,1335,5352
2527,FIT201=LT && PIT501=GT,0.0058823529411764705,36,6120
2528,FIT201=LT && PIT501=LT,0.4066142586066685,1500,3688
2529,FIT201=LT && PIT502=GT,0.07574304889741132,553,7300
2530,FIT201=LT && PIT502=LT,0.3919457735247209,983,2508
2531,FIT201=LT && PIT503=GT,0.000998003992015968,6,6012
2532,FIT201=LT && PIT503=LT,0.4029496971293126,1530,3797
2533,FIT201=LT && FIT601=GT,0.21339856981558147,1134,5314
2534,FIT201=LT && FIT601=LT,0.08943270300333704,402,4495
2535,FIT201=LT && AIT201=GT,0.016613595458950574,120,7223
2536,FIT201=LT && AIT201=LT,0.5475638051044084,1416,2586
2537,DPIT301=LT && DPIT301=GT,0.0,0,0
2538,DPIT301=LT && FIT301=LT,0.16841548364341768,1910,11341
2539,DPIT301=LT && FIT301=GT,0.0,0,0
2540,DPIT301=LT && LIT301=LT,0.08160221583040375,766,9387
2541,DPIT301=LT && LIT301=GT,0.4835164835164835,1144,2366
2542,DPIT301=LT && AIT402=GT,0.0,0,0
2543,DPIT301=LT && AIT402=LT,0.3772466916847719,1910,5063
2544,DPIT301=LT && FIT401=LT,0.03594850619383046,148,4117
2545,DPIT301=LT && FIT401=GT,0.23074908328968047,1762,7636
2546,DPIT301=LT && LIT401=GT,0.1330808525629734,1511,11354
2547,DPIT301=LT && LIT401=LT,1.0,399,399
2548,DPIT301=LT && AIT501=LT,0.006500893872907525,40,6153
2549,DPIT301=LT && AIT501=GT,0.3339285714285714,1870,5600
2550,DPIT301=LT && AIT502=GT,0.014036182158452901,90,6412
2551,DPIT301=LT && AIT502=LT,0.34076015727391873,1820,5341
2552,DPIT301=LT && AIT503=GT,0.18403984248320593,1589,8634
2553,DPIT301=LT && AIT503=LT,0.10291760179544726,321,3119
2554,DPIT301=LT && AIT504=GT,0.2536309432808439,1659,6541
2555,DPIT301=LT && AIT504=LT,0.048158096699923256,251,5212
2556,DPIT301=LT && FIT501=LT,0.016485575121768452,88,5338
2557,DPIT301=LT && FIT501=GT,0.28402182385035074,1822,6415
2558,DPIT301=LT && FIT502=LT,0.029116117850953208,168,5770
2559,DPIT301=LT && FIT502=GT,0.2911582817984289,1742,5983
2560,DPIT301=LT && FIT503=GT,0.04218880534670008,303,7182
2561,DPIT301=LT && FIT503=LT,0.3515642091446073,1607,4571
2562,DPIT301=LT && FIT504=GT,0.05830690412295682,239,4099
2563,DPIT301=LT && FIT504=LT,0.2183172197543768,1671,7654
2564,DPIT301=LT && PIT501=GT,0.005228356143318468,34,6503
2565,DPIT301=LT && PIT501=LT,0.35733333333333334,1876,5250
2566,DPIT301=LT && PIT502=GT,0.08142926592124453,670,8228
2567,DPIT301=LT && PIT502=LT,0.3517730496453901,1240,3525
2568,DPIT301=LT && PIT503=GT,0.004046692607003891,26,6425
2569,DPIT301=LT && PIT503=LT,0.3536036036036036,1884,5328
2570,DPIT301=LT && FIT601=GT,0.18487394957983194,1474,7973
2571,DPIT301=LT && FIT601=LT,0.11534391534391535,436,3780
2572,DPIT301=LT && AIT201=GT,0.04346823475152773,377,8673
2573,DPIT301=LT && AIT201=LT,0.49772727272727274,1533,3080
2574,DPIT301=GT && FIT301=LT,0.00641025641025641,16,2496
2575,DPIT301=GT && FIT301=GT,0.0,0,0
2576,DPIT301=GT && LIT301=LT,0.0,0,0
2577,DPIT301=GT && LIT301=GT,0.08121827411167512,16,197
2578,DPIT301=GT && AIT402=GT,0.0,0,0
2579,DPIT301=GT && AIT402=LT,0.05536332179930796,16,289
2580,DPIT301=GT && FIT401=LT,0.005885237861696911,12,2038
2581,DPIT301=GT && FIT401=GT,0.0033222591362126247,4,1204
2582,DPIT301=GT && LIT401=GT,0.004933703361085414,16,3243
2583,DPIT301=GT && LIT401=LT,0.0,0,0
2584,DPIT301=GT && AIT501=LT,0.0,0,0
2585,DPIT301=GT && AIT501=GT,0.050156739811912224,16,319
2586,DPIT301=GT && AIT502=GT,0.008537886872998933,16,1873
2587,DPIT301=GT && AIT502=LT,0.0,0,0
2588,DPIT301=GT && AIT503=GT,0.0,0,0
2589,DPIT301=GT && AIT503=LT,0.08695652173913043,16,184
2590,DPIT301=GT && AIT504=GT,0.013289036544850499,16,1204
2591,DPIT301=GT && AIT504=LT,0.0,0,0
2592,DPIT301=GT && FIT501=LT,0.00035075412136092597,1,2851
2593,DPIT301=GT && FIT501=GT,0.03826530612244898,15,392
2594,DPIT301=GT && FIT502=LT,0.00040192926045016077,1,2488
2595,DPIT301=GT && FIT502=GT,0.019867549668874173,15,755
2596,DPIT301=GT && FIT503=GT,0.004848093083387201,15,3094
2597,DPIT301=GT && FIT503=LT,0.006711409395973154,1,149
2598,DPIT301=GT && FIT504=GT,0.0041685965724872626,9,2159
2599,DPIT301=GT && FIT504=LT,0.006457564575645757,7,1084
2600,DPIT301=GT && PIT501=GT,0.0013266998341625207,4,3015
2601,DPIT301=GT && PIT501=LT,0.05263157894736842,12,228
2602,DPIT301=GT && PIT502=GT,0.0,0,0
2603,DPIT301=GT && PIT502=LT,0.06956521739130435,16,230
2604,DPIT301=GT && PIT503=GT,0.0003312355084465055,1,3019
2605,DPIT301=GT && PIT503=LT,0.06696428571428571,15,224
2606,DPIT301=GT && FIT601=GT,0.0005927682276229994,1,1687
2607,DPIT301=GT && FIT601=LT,0.009640102827763496,15,1556
2608,DPIT301=GT && AIT201=GT,0.005166289958023894,16,3097
2609,DPIT301=GT && AIT201=LT,0.0,0,0
2610,FIT301=LT && FIT301=GT,0.0,0,0
2611,FIT301=LT && LIT301=LT,0.06630886426592798,766,11551
2612,FIT301=LT && LIT301=GT,0.5076586433260394,1160,2285
2613,FIT301=LT && AIT402=GT,0.0,0,0
2614,FIT301=LT && AIT402=LT,0.38744719372359687,1926,4971
2615,FIT301=LT && FIT401=LT,0.029767441860465118,160,5375
2616,FIT301=LT && FIT401=GT,0.2086977073977783,1766,8462
2617,FIT301=LT && LIT401=GT,0.11363298109837773,1527,13438
2618,FIT301=LT && LIT401=LT,1.0,399,399
2619,FIT301=LT && AIT501=LT,0.00479443845139638,40,8343
2620,FIT301=LT && AIT501=GT,0.34328358208955223,1886,5494
2621,FIT301=LT && AIT502=GT,0.01365451500708489,106,7762
2622,FIT301=LT && AIT502=LT,0.2996378004609812,1820,6074
2623,FIT301=LT && AIT503=GT,0.14847692020183142,1589,10702
2624,FIT301=LT && AIT503=LT,0.10749601275917066,337,3135
2625,FIT301=LT && AIT504=GT,0.23806139852188743,1675,7036
2626,FIT301=LT && AIT504=LT,0.03690633730333774,251,6801
2627,FIT301=LT && FIT501=LT,0.012143539364169736,89,7329
2628,FIT301=LT && FIT501=GT,0.2822679778733866,1837,6508
2629,FIT301=LT && FIT502=LT,0.02276094276094276,169,7425
2630,FIT301=LT && FIT502=GT,0.2740174672489083,1757,6412
2631,FIT301=LT && FIT503=GT,0.03387663790348354,318,9387
2632,FIT301=LT && FIT503=LT,0.36134831460674155,1608,4450
2633,FIT301=LT && FIT504=GT,0.04544621586952538,248,5457
2634,FIT301=LT && FIT504=LT,0.20023866348448688,1678,8380
2635,FIT301=LT && PIT501=GT,0.004368318197493965,38,8699
2636,FIT301=LT && PIT501=LT,0.367458154924095,1888,5138
2637,FIT301=LT && PIT502=GT,0.0648282535074988,670,10335
2638,FIT301=LT && PIT502=LT,0.3586521987435751,1256,3501
2639,FIT301=LT && PIT503=GT,0.0031300718757245535,27,8626
2640,FIT301=LT && PIT503=LT,0.3644214162348877,1899,5211
2641,FIT301=LT && FIT601=GT,0.16210572590394548,1475,9099
2642,FIT301=LT && FIT601=LT,0.09518784297171802,451,4738
2643,FIT301=LT && AIT201=GT,0.03608484069415113,393,10891
2644,FIT301=LT && AIT201=LT,0.5203665987780041,1533,2946
2645,FIT301=GT && LIT301=LT,0.0,0,0
2646,FIT301=GT && LIT301=GT,0.0,0,0
2647,FIT301=GT && AIT402=GT,0.0,0,0
2648,FIT301=GT && AIT402=LT,0.0,0,0
2649,FIT301=GT && FIT401=LT,0.0,0,0
2650,FIT301=GT && FIT401=GT,0.0,0,0
2651,FIT301=GT && LIT401=GT,0.0,0,0
2652,FIT301=GT && LIT401=LT,0.0,0,0
2653,FIT301=GT && AIT501=LT,0.0,0,0
2654,FIT301=GT && AIT501=GT,0.0,0,0
2655,FIT301=GT && AIT502=GT,0.0,0,0
2656,FIT301=GT && AIT502=LT,0.0,0,0
2657,FIT301=GT && AIT503=GT,0.0,0,0
2658,FIT301=GT && AIT503=LT,0.0,0,0
2659,FIT301=GT && AIT504=GT,0.0,0,0
2660,FIT301=GT && AIT504=LT,0.0,0,0
2661,FIT301=GT && FIT501=LT,0.0,0,0
2662,FIT301=GT && FIT501=GT,0.0,0,0
2663,FIT301=GT && FIT502=LT,0.0,0,0
2664,FIT301=GT && FIT502=GT,0.0,0,0
2665,FIT301=GT && FIT503=GT,0.0,0,0
2666,FIT301=GT && FIT503=LT,0.0,0,0
2667,FIT301=GT && FIT504=GT,0.0,0,0
2668,FIT301=GT && FIT504=LT,0.0,0,0
2669,FIT301=GT && PIT501=GT,0.0,0,0
2670,FIT301=GT && PIT501=LT,0.0,0,0
2671,FIT301=GT && PIT502=GT,0.0,0,0
2672,FIT301=GT && PIT502=LT,0.0,0,0
2673,FIT301=GT && PIT503=GT,0.0,0,0
2674,FIT301=GT && PIT503=LT,0.0,0,0
2675,FIT301=GT && FIT601=GT,0.0,0,0
2676,FIT301=GT && FIT601=LT,0.0,0,0
2677,FIT301=GT && AIT201=GT,0.0,0,0
2678,FIT301=GT && AIT201=LT,0.0,0,0
2679,LIT301=LT && LIT301=GT,0.0,0,0
2680,LIT301=LT && AIT402=GT,0.0,0,0
2681,LIT301=LT && AIT402=LT,0.27425707124955245,766,2793
2682,LIT301=LT && FIT401=LT,0.011756687681035952,69,5869
2683,LIT301=LT && FIT401=GT,0.10618525289457648,697,6564
2684,LIT301=LT && LIT401=GT,0.05007327796775769,615,12282
2685,LIT301=LT && LIT401=LT,1.0,151,151
2686,LIT301=LT && AIT501=LT,0.004475774868524113,40,8937
2687,LIT301=LT && AIT501=GT,0.20766590389016018,726,3496
2688,LIT301=LT && AIT502=GT,0.0,0,0
2689,LIT301=LT && AIT502=LT,0.17132632520688884,766,4471
2690,LIT301=LT && AIT503=GT,0.07382618395700233,728,9861
2691,LIT301=LT && AIT503=LT,0.014774494556765163,38,2572
2692,LIT301=LT && AIT504=GT,0.1222203361059243,720,5891
2693,LIT301=LT && AIT504=LT,0.007031488841332926,46,6542
2694,LIT301=LT && FIT501=LT,0.002663622526636225,21,7884
2695,LIT301=LT && FIT501=GT,0.16377225763904155,745,4549
2696,LIT301=LT && FIT502=LT,0.010012674271229404,79,7890
2697,LIT301=LT && FIT502=GT,0.15122165969623597,687,4543
2698,LIT301=LT && FIT503=GT,0.014902521179953047,146,9797
2699,LIT301=LT && FIT503=LT,0.23520485584218512,620,2636
2700,LIT301=LT && FIT504=GT,0.01600413009808983,93,5811
2701,LIT301=LT && FIT504=LT,0.10163092721232256,673,6622
2702,LIT301=LT && PIT501=GT,0.00021645021645021645,2,9240
2703,LIT301=LT && PIT501=LT,0.23927341058565613,764,3193
2704,LIT301=LT && PIT502=GT,0.022146006859382655,226,10205
2705,LIT301=LT && PIT502=LT,0.24236983842010773,540,2228
2706,LIT301=LT && PIT503=GT,0.0022833532673697944,21,9197
2707,LIT301=LT && PIT503=LT,0.23022249690976515,745,3236
2708,LIT301=LT && FIT601=GT,0.09847024039079573,766,7779
2709,LIT301=LT && FIT601=LT,0.0,0,0
2710,LIT301=LT && AIT201=GT,0.02436689583152032,280,11491
2711,LIT301=LT && AIT201=LT,0.5159235668789809,486,942
2712,LIT301=GT && AIT402=GT,0.0,0,0
2713,LIT301=GT && AIT402=LT,0.45330207112153187,1160,2559
2714,LIT301=GT && FIT401=LT,0.3170731707317073,91,287
2715,LIT301=GT && FIT401=GT,0.46968365553602814,1069,2276
2716,LIT301=GT && LIT401=GT,0.3939524838012959,912,2315
2717,LIT301=GT && LIT401=LT,1.0,248,248
2718,LIT301=GT && AIT501=LT,0.0,0,0
2719,LIT301=GT && AIT501=GT,0.47874535699546017,1160,2423
2720,LIT301=GT && AIT502=GT,0.3271604938271605,106,324
2721,LIT301=GT && AIT502=LT,0.4707458686913801,1054,2239
2722,LIT301=GT && AIT503=GT,0.46997816593886466,861,1832
2723,LIT301=GT && AIT503=LT,0.40902872777017785,299,731
2724,LIT301=GT && AIT504=GT,0.5151024811218986,955,1854
2725,LIT301=GT && AIT504=LT,0.28913963328631875,205,709
2726,LIT301=GT && FIT501=LT,0.22295081967213115,68,305
2727,LIT301=GT && FIT501=GT,0.48361381753764393,1092,2258
2728,LIT301=GT && FIT502=LT,0.24456521739130435,90,368
2729,LIT301=GT && FIT502=GT,0.4874715261958998,1070,2195
2730,LIT301=GT && FIT503=GT,0.35908141962421714,172,479
2731,LIT301=GT && FIT503=LT,0.4740882917466411,988,2084
2732,LIT301=GT && FIT504=GT,0.34675615212527966,155,447
2733,LIT301=GT && FIT504=LT,0.47495274102079393,1005,2116
2734,LIT301=GT && PIT501=GT,0.12949640287769784,36,278
2735,LIT301=GT && PIT501=LT,0.49190371991247267,1124,2285
2736,LIT301=GT && PIT502=GT,0.42857142857142855,444,1036
2737,LIT301=GT && PIT502=LT,0.46889325474787164,716,1527
2738,LIT301=GT && PIT503=GT,0.024291497975708502,6,247
2739,LIT301=GT && PIT503=LT,0.49827288428324695,1154,2316
2740,LIT301=GT && FIT601=GT,0.3769271664008506,709,1881
2741,LIT301=GT && FIT601=LT,0.6612903225806451,451,682
2742,LIT301=GT && AIT201=GT,0.4050179211469534,113,279
2743,LIT301=GT && AIT201=LT,0.45840630472854643,1047,2284
2744,AIT402=GT && AIT402=LT,0.0,0,0
2745,AIT402=GT && FIT401=LT,0.0,0,0
2746,AIT402=GT && FIT401=GT,0.0,0,0
2747,AIT402=GT && LIT401=GT,0.0,0,0
2748,AIT402=GT && LIT401=LT,0.0,0,0
2749,AIT402=GT && AIT501=LT,0.0,0,0
2750,AIT402=GT && AIT501=GT,0.0,0,0
2751,AIT402=GT && AIT502=GT,0.0,0,0
2752,AIT402=GT && AIT502=LT,0.0,0,0
2753,AIT402=GT && AIT503=GT,0.0,0,0
2754,AIT402=GT && AIT503=LT,0.0,0,0
2755,AIT402=GT && AIT504=GT,0.0,0,0
2756,AIT402=GT && AIT504=LT,0.0,0,0
2757,AIT402=GT && FIT501=LT,0.0,0,0
2758,AIT402=GT && FIT501=GT,0.0,0,0
2759,AIT402=GT && FIT502=LT,0.0,0,0
2760,AIT402=GT && FIT502=GT,0.0,0,0
2761,AIT402=GT && FIT503=GT,0.0,0,0
2762,AIT402=GT && FIT503=LT,0.0,0,0
2763,AIT402=GT && FIT504=GT,0.0,0,0
2764,AIT402=GT && FIT504=LT,0.0,0,0
2765,AIT402=GT && PIT501=GT,0.0,0,0
2766,AIT402=GT && PIT501=LT,0.0,0,0
2767,AIT402=GT && PIT502=GT,0.0,0,0
2768,AIT402=GT && PIT502=LT,0.0,0,0
2769,AIT402=GT && PIT503=GT,0.0,0,0
2770,AIT402=GT && PIT503=LT,0.0,0,0
2771,AIT402=GT && FIT601=GT,0.0,0,0
2772,AIT402=GT && FIT601=LT,0.0,0,0
2773,AIT402=GT && AIT201=GT,0.0,0,0
2774,AIT402=GT && AIT201=LT,0.0,0,0
2775,AIT402=LT && FIT401=LT,0.30303030303030304,160,528
2776,AIT402=LT && FIT401=GT,0.3660862354892206,1766,4824
2777,AIT402=LT && LIT401=GT,0.30829800121138706,1527,4953
2778,AIT402=LT && LIT401=LT,1.0,399,399
2779,AIT402=LT && AIT501=LT,0.18018018018018017,40,222
2780,AIT402=LT && AIT501=GT,0.3676413255360624,1886,5130
2781,AIT402=LT && AIT502=GT,0.2034548944337812,106,521
2782,AIT402=LT && AIT502=LT,0.37673359552887603,1820,4831
2783,AIT402=LT && AIT503=GT,0.42830188679245285,1589,3710
2784,AIT402=LT && AIT503=LT,0.20523751522533495,337,1642
2785,AIT402=LT && AIT504=GT,0.38665743305632505,1675,4332
2786,AIT402=LT && AIT504=LT,0.246078431372549,251,1020
2787,AIT402=LT && FIT501=LT,0.1869747899159664,89,476
2788,AIT402=LT && FIT501=GT,0.37674323215750616,1837,4876
2789,AIT402=LT && FIT502=LT,0.2120451693851945,169,797
2790,AIT402=LT && FIT502=GT,0.3857299670691548,1757,4555
2791,AIT402=LT && FIT503=GT,0.3087378640776699,318,1030
2792,AIT402=LT && FIT503=LT,0.37204997686256364,1608,4322
2793,AIT402=LT && FIT504=GT,0.35127478753541075,248,706
2794,AIT402=LT && FIT504=LT,0.3611708996986655,1678,4646
2795,AIT402=LT && PIT501=GT,0.07661290322580645,38,496
2796,AIT402=LT && PIT501=LT,0.38879736408566723,1888,4856
2797,AIT402=LT && PIT502=GT,0.3617710583153348,670,1852
2798,AIT402=LT && PIT502=LT,0.3588571428571429,1256,3500
2799,AIT402=LT && PIT503=GT,0.052941176470588235,27,510
2800,AIT402=LT && PIT503=LT,0.39219330855018586,1899,4842
2801,AIT402=LT && FIT601=GT,0.3537170263788969,1475,4170
2802,AIT402=LT && FIT601=LT,0.38155668358714045,451,1182
2803,AIT402=LT && AIT201=GT,0.18485418626528693,393,2126
2804,AIT402=LT && AIT201=LT,0.47520148791072536,1533,3226
2805,FIT401=LT && FIT401=GT,0.0,0,0
2806,FIT401=LT && LIT401=GT,0.02217873450750163,136,6132
2807,FIT401=LT && LIT401=LT,1.0,24,24
2808,FIT401=LT && AIT501=LT,0.0009231905465288035,5,5416
2809,FIT401=LT && AIT501=GT,0.20945945945945946,155,740
2810,FIT401=LT && AIT502=GT,0.008281573498964804,40,4830
2811,FIT401=LT && AIT502=LT,0.09049773755656108,120,1326
2812,FIT401=LT && AIT503=GT,0.017880184331797236,97,5425
2813,FIT401=LT && AIT503=LT,0.08618331053351573,63,731
2814,FIT401=LT && AIT504=GT,0.060397243615727604,149,2467
2815,FIT401=LT && AIT504=LT,0.0029818378964489023,11,3689
2816,FIT401=LT && FIT501=LT,0.0035547240411599626,19,5345
2817,FIT401=LT && FIT501=GT,0.17385943279901356,141,811
2818,FIT401=LT && FIT502=LT,0.0025210084033613447,12,4760
2819,FIT401=LT && FIT502=GT,0.10601719197707736,148,1396
2820,FIT401=LT && FIT503=GT,0.0109375,63,5760
2821,FIT401=LT && FIT503=LT,0.24494949494949494,97,396
2822,FIT401=LT && FIT504=GT,0.009930486593843098,40,4028
2823,FIT401=LT && FIT504=LT,0.05639097744360902,120,2128
2824,FIT401=LT && PIT501=GT,0.002135991456034176,12,5618
2825,FIT401=LT && PIT501=LT,0.275092936802974,148,538
2826,FIT401=LT && PIT502=GT,0.007713404182379157,45,5834
2827,FIT401=LT && PIT502=LT,0.35714285714285715,115,322
2828,FIT401=LT && PIT503=GT,0.0005351409204423831,3,5606
2829,FIT401=LT && PIT503=LT,0.28545454545454546,157,550
2830,FIT401=LT && FIT601=GT,0.0307475317348378,109,3545
2831,FIT401=LT && FIT601=LT,0.019532746074301034,51,2611
2832,FIT401=LT && AIT201=GT,0.01278118609406953,75,5868
2833,FIT401=LT && AIT201=LT,0.2951388888888889,85,288
2834,FIT401=GT && LIT401=GT,0.16432368576491435,1391,8465
2835,FIT401=GT && LIT401=LT,1.0,375,375
2836,FIT401=GT && AIT501=LT,0.009560229445506692,35,3661
2837,FIT401=GT && AIT501=GT,0.3342344081869087,1731,5179
2838,FIT401=GT && AIT502=GT,0.019097222222222224,66,3455
2839,FIT401=GT && AIT502=LT,0.31575037147102525,1700,5384
2840,FIT401=GT && AIT503=GT,0.23803446075303128,1492,6268
2841,FIT401=GT && AIT503=LT,0.10653188180404355,274,2572
2842,FIT401=GT && AIT504=GT,0.2891246684350133,1526,5278
2843,FIT401=GT && AIT504=LT,0.06737787759685569,240,3562
2844,FIT401=GT && FIT501=LT,0.02461322081575246,70,2844
2845,FIT401=GT && FIT501=GT,0.2828552368245497,1696,5996
2846,FIT401=GT && FIT502=LT,0.04488279016580903,157,3498
2847,FIT401=GT && FIT502=GT,0.30119805316360915,1609,5342
2848,FIT401=GT && FIT503=GT,0.056465899025686446,255,4516
2849,FIT401=GT && FIT503=LT,0.3494449583718779,1511,4324
2850,FIT401=GT && FIT504=GT,0.09327354260089686,208,2230
2851,FIT401=GT && FIT504=LT,0.2357034795763994,1558,6610
2852,FIT401=GT && PIT501=GT,0.006666666666666667,26,3899
2853,FIT401=GT && PIT501=LT,0.3522267206477733,1740,4940
2854,FIT401=GT && PIT502=GT,0.11559090068429813,625,5407
2855,FIT401=GT && PIT502=LT,0.33236236527818236,1141,3433
2856,FIT401=GT && PIT503=GT,0.006253256904637832,24,3838
2857,FIT401=GT && PIT503=LT,0.3482606957217113,1742,5002
2858,FIT401=GT && FIT601=GT,0.22338511856091578,1366,6115
2859,FIT401=GT && FIT601=LT,0.14678899082568808,400,2725
2860,FIT401=GT && AIT201=GT,0.05388004066418163,318,5902
2861,FIT401=GT && AIT201=LT,0.4928522804628999,1448,2938
2862,LIT401=GT && LIT401=LT,0.0,0,0
2863,LIT401=GT && AIT501=LT,0.004406742315743087,40,9077
2864,LIT401=GT && AIT501=GT,0.2693840579710145,1487,5520
2865,LIT401=GT && AIT502=GT,0.012792662321988897,106,8286
2866,LIT401=GT && AIT502=LT,0.22516241483124702,1421,6311
2867,LIT401=GT && AIT503=GT,0.10536568089250929,1190,11294
2868,LIT401=GT && AIT503=LT,0.10202845897668786,337,3303
2869,LIT401=GT && AIT504=GT,0.17482327351821642,1286,7356
2870,LIT401=GT && AIT504=LT,0.03328269576025411,241,7240
2871,LIT401=GT && FIT501=LT,0.010626603151337486,87,8187
2872,LIT401=GT && FIT501=GT,0.22464898595943839,1440,6410
2873,LIT401=GT && FIT502=LT,0.019515151515151517,161,8250
2874,LIT401=GT && FIT502=GT,0.21521978887663462,1366,6347
2875,LIT401=GT && FIT503=GT,0.030945893343713508,318,10276
2876,LIT401=GT && FIT503=LT,0.27979634343901877,1209,4321
2877,LIT401=GT && FIT504=GT,0.02970616725863739,184,6194
2878,LIT401=GT && FIT504=LT,0.15982387242651433,1343,8403
2879,LIT401=GT && PIT501=GT,0.003992435385585207,38,9518
2880,LIT401=GT && PIT501=LT,0.2931679464461508,1489,5079
2881,LIT401=GT && PIT502=GT,0.059603238146072414,670,11241
2882,LIT401=GT && PIT502=LT,0.25536352800953516,857,3356
2883,LIT401=GT && PIT503=GT,0.0028589580686149934,27,9444
2884,LIT401=GT && PIT503=LT,0.2910925674364448,1500,5153
2885,LIT401=GT && FIT601=GT,0.11723468507333909,1087,9272
2886,LIT401=GT && FIT601=LT,0.08262910798122065,440,5325
2887,LIT401=GT && AIT201=GT,0.032896973818429105,387,11764
2888,LIT401=GT && AIT201=LT,0.4024002823861631,1140,2833
2889,LIT401=LT && AIT501=LT,0.0,0,0
2890,LIT401=LT && AIT501=GT,1.0,399,399
2891,LIT401=LT && AIT502=GT,0.0,0,0
2892,LIT401=LT && AIT502=LT,1.0,399,399
2893,LIT401=LT && AIT503=GT,1.0,399,399
2894,LIT401=LT && AIT503=LT,0.0,0,0
2895,LIT401=LT && AIT504=GT,1.0,389,389
2896,LIT401=LT && AIT504=LT,1.0,10,10
2897,LIT401=LT && FIT501=LT,1.0,2,2
2898,LIT401=LT && FIT501=GT,1.0,397,397
2899,LIT401=LT && FIT502=LT,1.0,8,8
2900,LIT401=LT && FIT502=GT,1.0,391,391
2901,LIT401=LT && FIT503=GT,0.0,0,0
2902,LIT401=LT && FIT503=LT,1.0,399,399
2903,LIT401=LT && FIT504=GT,1.0,64,64
2904,LIT401=LT && FIT504=LT,1.0,335,335
2905,LIT401=LT && PIT501=GT,0.0,0,0
2906,LIT401=LT && PIT501=LT,1.0,399,399
2907,LIT401=LT && PIT502=GT,0.0,0,0
2908,LIT401=LT && PIT502=LT,1.0,399,399
2909,LIT401=LT && PIT503=GT,0.0,0,0
2910,LIT401=LT && PIT503=LT,1.0,399,399
2911,LIT401=LT && FIT601=GT,1.0,388,388
2912,LIT401=LT && FIT601=LT,1.0,11,11
2913,LIT401=LT && AIT201=GT,1.0,6,6
2914,LIT401=LT && AIT201=LT,1.0,393,393
2915,AIT501=LT && AIT501=GT,0.0,0,0
2916,AIT501=LT && AIT502=GT,0.0,0,0
2917,AIT501=LT && AIT502=LT,0.02520478890989288,40,1587
2918,AIT501=LT && AIT503=GT,0.005211726384364821,40,7675
2919,AIT501=LT && AIT503=LT,0.0,0,0
2920,AIT501=LT && AIT504=GT,0.0074578469520103765,23,3084
2921,AIT501=LT && AIT504=LT,0.002836642749874854,17,5993
2922,AIT501=LT && FIT501=LT,0.0,0,0
2923,AIT501=LT && FIT501=GT,0.025173064820641914,40,1589
2924,AIT501=LT && FIT502=LT,0.0005534034311012728,4,7228
2925,AIT501=LT && FIT502=GT,0.019469983775013522,36,1849
2926,AIT501=LT && FIT503=GT,0.0013737836290784202,12,8735
2927,AIT501=LT && FIT503=LT,0.08187134502923976,28,342
2928,AIT501=LT && FIT504=GT,0.0022218107757822625,12,5401
2929,AIT501=LT && FIT504=LT,0.007616974972796518,28,3676
2930,AIT501=LT && PIT501=GT,0.0,0,0
2931,AIT501=LT && PIT501=LT,0.1111111111111111,40,360
2932,AIT501=LT && PIT502=GT,0.0,0,0
2933,AIT501=LT && PIT502=LT,0.13937282229965156,40,287
2934,AIT501=LT && PIT503=GT,0.0003477051460361613,3,8628
2935,AIT501=LT && PIT503=LT,0.08240534521158129,37,449
2936,AIT501=LT && FIT601=GT,0.007487832272557095,40,5342
2937,AIT501=LT && FIT601=LT,0.0,0,0
2938,AIT501=LT && AIT201=GT,0.0044687744386102115,40,8951
2939,AIT501=LT && AIT201=LT,0.0,0,0
2940,AIT501=GT && AIT502=GT,0.13316582914572864,106,796
2941,AIT501=GT && AIT502=LT,0.34745266445442125,1780,5123
2942,AIT501=GT && AIT503=GT,0.38551518168242904,1549,4018
2943,AIT501=GT && AIT503=LT,0.17727511835875856,337,1900
2944,AIT501=GT && AIT504=GT,0.35443037974683544,1652,4661
2945,AIT501=GT && AIT504=LT,0.18600953895071543,234,1258
2946,AIT501=GT && FIT501=LT,0.12696148359486448,89,701
2947,AIT501=GT && FIT501=GT,0.3443848217707934,1797,5218
2948,AIT501=GT && FIT502=LT,0.16019417475728157,165,1030
2949,AIT501=GT && FIT502=GT,0.35201472693802416,1721,4889
2950,AIT501=GT && FIT503=GT,0.19857235561323816,306,1541
2951,AIT501=GT && FIT503=LT,0.3608953860210142,1580,4378
2952,AIT501=GT && FIT504=GT,0.27537922987164526,236,857
2953,AIT501=GT && FIT504=LT,0.32595811932042673,1650,5062
2954,AIT501=GT && PIT501=GT,0.04744069912609238,38,801
2955,AIT501=GT && PIT501=LT,0.36107854630715125,1848,5118
2956,AIT501=GT && PIT502=GT,0.2733578131374949,670,2451
2957,AIT501=GT && PIT502=LT,0.3506343713956171,1216,3467
2958,AIT501=GT && PIT503=GT,0.029411764705882353,24,816
2959,AIT501=GT && PIT503=LT,0.36488340192043894,1862,5103
2960,AIT501=GT && FIT601=GT,0.3323297823066234,1435,4318
2961,AIT501=GT && FIT601=LT,0.2816989381636477,451,1601
2962,AIT501=GT && AIT201=GT,0.1252217098261795,353,2819
2963,AIT501=GT && AIT201=LT,0.49451612903225806,1533,3100
2964,AIT502=GT && AIT502=LT,0.0,0,0
