,Unnamed: 0,Rule,Conf_yes,Numrowstrue,Outof,numconditions
1506814,1506814,LIT101=GT && AIT203=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1543879,1543879,AIT202=LT && AIT203=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1546103,1546103,AIT202=LT && FIT201=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1546769,1546769,AIT202=LT && DPIT301=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1547994,1547994,AIT202=LT && FIT301=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1549640,1549640,AIT202=LT && LIT301=GT && AIT402=LT && FIT502=GT,1.0,446,446,4
1549799,1549799,AIT202=LT && LIT301=GT && AIT501=GT && FIT502=GT,1.0,446,446,4
1549844,1549844,AIT202=LT && LIT301=GT && AIT502=LT && FIT502=GT,1.0,446,446,4
1549986,1549986,AIT202=LT && LIT301=GT && FIT502=GT && FIT503=LT,1.0,446,446,4
1549990,1549990,AIT202=LT && LIT301=GT && FIT502=GT && PIT501=LT,1.0,446,446,4
1549992,1549992,AIT202=LT && LIT301=GT && FIT502=GT && PIT502=LT,1.0,446,446,4
1549994,1549994,AIT202=LT && LIT301=GT && FIT502=GT && PIT503=LT,1.0,446,446,4
1549998,1549998,AIT202=LT && LIT301=GT && FIT502=GT && AIT201=LT,1.0,446,446,4
1556763,1556763,AIT203=LT && FIT201=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1557429,1557429,AIT203=LT && DPIT301=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1558654,1558654,AIT203=LT && FIT301=LT && LIT301=GT && FIT502=GT,1.0,446,446,4
1560300,1560300,AIT203=LT && LIT301=GT && AIT402=LT && FIT502=GT,1.0,446,446,4
1560459,1560459,AIT203=LT && LIT301=GT && AIT501=GT && FIT502=GT,1.0,446,446,4
1560504,1560504,AIT203=LT && LIT301=GT && AIT502=LT && FIT502=GT,1.0,446,446,4
1560646,1560646,AIT203=LT && LIT301=GT && FIT502=GT && FIT503=LT,1.0,446,446,4
1560650,1560650,AIT203=LT && LIT301=GT && FIT502=GT && PIT501=LT,1.0,446,446,4
1560652,1560652,AIT203=LT && LIT301=GT && FIT502=GT && PIT502=LT,1.0,446,446,4
1560654,1560654,AIT203=LT && LIT301=GT && FIT502=GT && PIT503=LT,1.0,446,446,4
1560658,1560658,AIT203=LT && LIT301=GT && FIT502=GT && AIT201=LT,1.0,446,446,4
1549955,1549955,AIT202=LT && LIT301=GT && FIT501=GT && FIT502=GT,1.0,444,444,4
1560615,1560615,AIT203=LT && LIT301=GT && FIT501=GT && FIT502=GT,1.0,444,444,4
1549697,1549697,AIT202=LT && LIT301=GT && FIT401=GT && FIT502=GT,1.0,433,433,4
1560357,1560357,AIT203=LT && LIT301=GT && FIT401=GT && FIT502=GT,1.0,433,433,4
177465,177465,P101=one && P301=one && AIT202=LT && LIT301=GT,1.0,432,432,4
177497,177497,P101=one && P301=one && AIT202=LT && AIT201=LT,1.0,432,432,4
320915,320915,P203=one && P301=one && AIT202=LT && LIT301=GT,1.0,432,432,4
320947,320947,P203=one && P301=one && AIT202=LT && AIT201=LT,1.0,432,432,4
453264,453264,P205=one && P301=one && AIT202=LT && LIT301=GT,1.0,432,432,4
453296,453296,P205=one && P301=one && AIT202=LT && AIT201=LT,1.0,432,432,4
520501,520501,P301=one && P401=two && AIT202=LT && LIT301=GT,1.0,432,432,4
520533,520533,P301=one && P401=two && AIT202=LT && AIT201=LT,1.0,432,432,4
525262,525262,P301=one && P601=one && AIT202=LT && LIT301=GT,1.0,432,432,4
525294,525294,P301=one && P601=one && AIT202=LT && AIT201=LT,1.0,432,432,4
529751,529751,P301=one && MV301=one && AIT202=LT && LIT301=GT,1.0,432,432,4
529783,529783,P301=one && MV301=one && AIT202=LT && AIT201=LT,1.0,432,432,4
539836,539836,P301=one && MV302=two && AIT202=LT && LIT301=GT,1.0,432,432,4
539868,539868,P301=one && MV302=two && AIT202=LT && AIT201=LT,1.0,432,432,4
541666,541666,P301=one && MV304=one && AIT202=LT && LIT301=GT,1.0,432,432,4
541698,541698,P301=one && MV304=one && AIT202=LT && AIT201=LT,1.0,432,432,4
546800,546800,P301=one && UV401=two && AIT202=LT && LIT301=GT,1.0,432,432,4
546832,546832,P301=one && UV401=two && AIT202=LT && AIT201=LT,1.0,432,432,4
549936,549936,P301=one && MV101=one && AIT202=LT && LIT301=GT,1.0,432,432,4
549968,549968,P301=one && MV101=one && AIT202=LT && AIT201=LT,1.0,432,432,4
556831,556831,P301=one && MV201=one && AIT202=LT && LIT301=GT,1.0,432,432,4
556863,556863,P301=one && MV201=one && AIT202=LT && AIT201=LT,1.0,432,432,4
558056,558056,P301=one && MV303=one && AIT202=LT && LIT301=GT,1.0,432,432,4
558088,558088,P301=one && MV303=one && AIT202=LT && AIT201=LT,1.0,432,432,4
561441,561441,P301=one && FIT101=LT && AIT202=LT && LIT301=GT,1.0,432,432,4
561473,561473,P301=one && FIT101=LT && AIT202=LT && AIT201=LT,1.0,432,432,4
563466,563466,P301=one && LIT101=GT && AIT202=LT && LIT301=GT,1.0,432,432,4
563498,563498,P301=one && LIT101=GT && AIT202=LT && AIT201=LT,1.0,432,432,4
566334,566334,P301=one && AIT202=LT && FIT201=LT && LIT301=GT,1.0,432,432,4
566366,566366,P301=one && AIT202=LT && FIT201=LT && AIT201=LT,1.0,432,432,4
566371,566371,P301=one && AIT202=LT && DPIT301=LT && LIT301=GT,1.0,432,432,4
566403,566403,P301=one && AIT202=LT && DPIT301=LT && AIT201=LT,1.0,432,432,4
566442,566442,P301=one && AIT202=LT && FIT301=LT && LIT301=GT,1.0,432,432,4
566474,566474,P301=one && AIT202=LT && FIT301=LT && AIT201=LT,1.0,432,432,4
566543,566543,P301=one && AIT202=LT && LIT301=GT && AIT402=LT,1.0,432,432,4
566549,566549,P301=one && AIT202=LT && LIT301=GT && AIT501=GT,1.0,432,432,4
566551,566551,P301=one && AIT202=LT && LIT301=GT && AIT502=LT,1.0,432,432,4
566557,566557,P301=one && AIT202=LT && LIT301=GT && FIT501=GT,1.0,432,432,4
566561,566561,P301=one && AIT202=LT && LIT301=GT && FIT503=LT,1.0,432,432,4
566565,566565,P301=one && AIT202=LT && LIT301=GT && PIT501=LT,1.0,432,432,4
566567,566567,P301=one && AIT202=LT && LIT301=GT && PIT502=LT,1.0,432,432,4
566569,566569,P301=one && AIT202=LT && LIT301=GT && PIT503=LT,1.0,432,432,4
566573,566573,P301=one && AIT202=LT && LIT301=GT && AIT201=LT,1.0,432,432,4
566634,566634,P301=one && AIT202=LT && AIT402=LT && AIT201=LT,1.0,432,432,4
566793,566793,P301=one && AIT202=LT && AIT501=GT && AIT201=LT,1.0,432,432,4
566838,566838,P301=one && AIT202=LT && AIT502=LT && AIT201=LT,1.0,432,432,4
566949,566949,P301=one && AIT202=LT && FIT501=GT && AIT201=LT,1.0,432,432,4
567003,567003,P301=one && AIT202=LT && FIT503=LT && AIT201=LT,1.0,432,432,4
567041,567041,P301=one && AIT202=LT && PIT501=LT && AIT201=LT,1.0,432,432,4
567054,567054,P301=one && AIT202=LT && PIT502=LT && AIT201=LT,1.0,432,432,4
567063,567063,P301=one && AIT202=LT && PIT503=LT && AIT201=LT,1.0,432,432,4
177506,177506,P101=one && P301=one && AIT203=LT && LIT301=GT,1.0,429,429,4
177538,177538,P101=one && P301=one && AIT203=LT && AIT201=LT,1.0,429,429,4
228568,228568,P101=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
320956,320956,P203=one && P301=one && AIT203=LT && LIT301=GT,1.0,429,429,4
320988,320988,P203=one && P301=one && AIT203=LT && AIT201=LT,1.0,429,429,4
372018,372018,P203=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
453305,453305,P205=one && P301=one && AIT203=LT && LIT301=GT,1.0,429,429,4
453337,453337,P205=one && P301=one && AIT203=LT && AIT201=LT,1.0,429,429,4
504367,504367,P205=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
520542,520542,P301=one && P401=two && AIT203=LT && LIT301=GT,1.0,429,429,4
520574,520574,P301=one && P401=two && AIT203=LT && AIT201=LT,1.0,429,429,4
525303,525303,P301=one && P601=one && AIT203=LT && LIT301=GT,1.0,429,429,4
525335,525335,P301=one && P601=one && AIT203=LT && AIT201=LT,1.0,429,429,4
529792,529792,P301=one && MV301=one && AIT203=LT && LIT301=GT,1.0,429,429,4
529824,529824,P301=one && MV301=one && AIT203=LT && AIT201=LT,1.0,429,429,4
539877,539877,P301=one && MV302=two && AIT203=LT && LIT301=GT,1.0,429,429,4
539909,539909,P301=one && MV302=two && AIT203=LT && AIT201=LT,1.0,429,429,4
541707,541707,P301=one && MV304=one && AIT203=LT && LIT301=GT,1.0,429,429,4
541739,541739,P301=one && MV304=one && AIT203=LT && AIT201=LT,1.0,429,429,4
546841,546841,P301=one && UV401=two && AIT203=LT && LIT301=GT,1.0,429,429,4
546873,546873,P301=one && UV401=two && AIT203=LT && AIT201=LT,1.0,429,429,4
549977,549977,P301=one && MV101=one && AIT203=LT && LIT301=GT,1.0,429,429,4
550009,550009,P301=one && MV101=one && AIT203=LT && AIT201=LT,1.0,429,429,4
556872,556872,P301=one && MV201=one && AIT203=LT && LIT301=GT,1.0,429,429,4
556904,556904,P301=one && MV201=one && AIT203=LT && AIT201=LT,1.0,429,429,4
558097,558097,P301=one && MV303=one && AIT203=LT && LIT301=GT,1.0,429,429,4
558129,558129,P301=one && MV303=one && AIT203=LT && AIT201=LT,1.0,429,429,4
561482,561482,P301=one && FIT101=LT && AIT203=LT && LIT301=GT,1.0,429,429,4
561514,561514,P301=one && FIT101=LT && AIT203=LT && AIT201=LT,1.0,429,429,4
563507,563507,P301=one && LIT101=GT && AIT203=LT && LIT301=GT,1.0,429,429,4
563539,563539,P301=one && LIT101=GT && AIT203=LT && AIT201=LT,1.0,429,429,4
566217,566217,P301=one && AIT202=LT && AIT203=LT && LIT301=GT,1.0,429,429,4
566249,566249,P301=one && AIT202=LT && AIT203=LT && AIT201=LT,1.0,429,429,4
567154,567154,P301=one && AIT203=LT && FIT201=LT && LIT301=GT,1.0,429,429,4
567186,567186,P301=one && AIT203=LT && FIT201=LT && AIT201=LT,1.0,429,429,4
567191,567191,P301=one && AIT203=LT && DPIT301=LT && LIT301=GT,1.0,429,429,4
567223,567223,P301=one && AIT203=LT && DPIT301=LT && AIT201=LT,1.0,429,429,4
567262,567262,P301=one && AIT203=LT && FIT301=LT && LIT301=GT,1.0,429,429,4
567294,567294,P301=one && AIT203=LT && FIT301=LT && AIT201=LT,1.0,429,429,4
567363,567363,P301=one && AIT203=LT && LIT301=GT && AIT402=LT,1.0,429,429,4
567369,567369,P301=one && AIT203=LT && LIT301=GT && AIT501=GT,1.0,429,429,4
567371,567371,P301=one && AIT203=LT && LIT301=GT && AIT502=LT,1.0,429,429,4
567377,567377,P301=one && AIT203=LT && LIT301=GT && FIT501=GT,1.0,429,429,4
567381,567381,P301=one && AIT203=LT && LIT301=GT && FIT503=LT,1.0,429,429,4
567385,567385,P301=one && AIT203=LT && LIT301=GT && PIT501=LT,1.0,429,429,4
567387,567387,P301=one && AIT203=LT && LIT301=GT && PIT502=LT,1.0,429,429,4
567389,567389,P301=one && AIT203=LT && LIT301=GT && PIT503=LT,1.0,429,429,4
567393,567393,P301=one && AIT203=LT && LIT301=GT && AIT201=LT,1.0,429,429,4
567454,567454,P301=one && AIT203=LT && AIT402=LT && AIT201=LT,1.0,429,429,4
567613,567613,P301=one && AIT203=LT && AIT501=GT && AIT201=LT,1.0,429,429,4
567658,567658,P301=one && AIT203=LT && AIT502=LT && AIT201=LT,1.0,429,429,4
567769,567769,P301=one && AIT203=LT && FIT501=GT && AIT201=LT,1.0,429,429,4
567823,567823,P301=one && AIT203=LT && FIT503=LT && AIT201=LT,1.0,429,429,4
567861,567861,P301=one && AIT203=LT && PIT501=LT && AIT201=LT,1.0,429,429,4
567874,567874,P301=one && AIT203=LT && PIT502=LT && AIT201=LT,1.0,429,429,4
567883,567883,P301=one && AIT203=LT && PIT503=LT && AIT201=LT,1.0,429,429,4
683358,683358,P401=two && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
790492,790492,P601=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
888513,888513,MV301=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1097148,1097148,MV302=two && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1133138,1133138,MV304=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1230723,1230723,UV401=two && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1287703,1287703,MV101=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1405093,1405093,MV201=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1424693,1424693,MV303=one && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1476628,1476628,FIT101=LT && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1505998,1505998,LIT101=GT && AIT202=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1546107,1546107,AIT202=LT && FIT201=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1546773,1546773,AIT202=LT && DPIT301=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1547998,1547998,AIT202=LT && FIT301=LT && LIT301=GT && FIT504=LT,1.0,429,429,4
1549644,1549644,AIT202=LT && LIT301=GT && AIT402=LT && FIT504=LT,1.0,429,429,4
1549803,1549803,AIT202=LT && LIT301=GT && AIT501=GT && FIT504=LT,1.0,429,429,4
1549848,1549848,AIT202=LT && LIT301=GT && AIT502=LT && FIT504=LT,1.0,429,429,4
1550013,1550013,AIT202=LT && LIT301=GT && FIT503=LT && FIT504=LT,1.0,429,429,4
1550036,1550036,AIT202=LT && LIT301=GT && FIT504=LT && PIT501=LT,1.0,429,429,4
1550038,1550038,AIT202=LT && LIT301=GT && FIT504=LT && PIT502=LT,1.0,429,429,4
1550040,1550040,AIT202=LT && LIT301=GT && FIT504=LT && PIT503=LT,1.0,429,429,4
1550044,1550044,AIT202=LT && LIT301=GT && FIT504=LT && AIT201=LT,1.0,429,429,4
229388,229388,P101=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
372838,372838,P203=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
505187,505187,P205=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
684178,684178,P401=two && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
791312,791312,P601=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
889333,889333,MV301=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1097968,1097968,MV302=two && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1133958,1133958,MV304=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1231543,1231543,UV401=two && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1288523,1288523,MV101=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1405913,1405913,MV201=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1425513,1425513,MV303=one && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1477448,1477448,FIT101=LT && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1506818,1506818,LIT101=GT && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1543883,1543883,AIT202=LT && AIT203=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1556767,1556767,AIT203=LT && FIT201=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1557433,1557433,AIT203=LT && DPIT301=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1558658,1558658,AIT203=LT && FIT301=LT && LIT301=GT && FIT504=LT,1.0,428,428,4
1560304,1560304,AIT203=LT && LIT301=GT && AIT402=LT && FIT504=LT,1.0,428,428,4
1560463,1560463,AIT203=LT && LIT301=GT && AIT501=GT && FIT504=LT,1.0,428,428,4
1560508,1560508,AIT203=LT && LIT301=GT && AIT502=LT && FIT504=LT,1.0,428,428,4
1560673,1560673,AIT203=LT && LIT301=GT && FIT503=LT && FIT504=LT,1.0,428,428,4
1560696,1560696,AIT203=LT && LIT301=GT && FIT504=LT && PIT501=LT,1.0,428,428,4
1560698,1560698,AIT203=LT && LIT301=GT && FIT504=LT && PIT502=LT,1.0,428,428,4
1560700,1560700,AIT203=LT && LIT301=GT && FIT504=LT && PIT503=LT,1.0,428,428,4
1560704,1560704,AIT203=LT && LIT301=GT && FIT504=LT && AIT201=LT,1.0,428,428,4
1549959,1549959,AIT202=LT && LIT301=GT && FIT501=GT && FIT504=LT,1.0,427,427,4
1560619,1560619,AIT203=LT && LIT301=GT && FIT501=GT && FIT504=LT,1.0,426,426,4
566545,566545,P301=one && AIT202=LT && LIT301=GT && FIT401=GT,1.0,421,421,4
566691,566691,P301=one && AIT202=LT && FIT401=GT && AIT201=LT,1.0,421,421,4
567365,567365,P301=one && AIT203=LT && LIT301=GT && FIT401=GT,1.0,418,418,4
567511,567511,P301=one && AIT203=LT && FIT401=GT && AIT201=LT,1.0,418,418,4
1549701,1549701,AIT202=LT && LIT301=GT && FIT401=GT && FIT504=LT,1.0,416,416,4
1560361,1560361,AIT203=LT && LIT301=GT && FIT401=GT && FIT504=LT,1.0,415,415,4
228559,228559,P101=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
229379,229379,P101=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
372009,372009,P203=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
372829,372829,P203=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
504358,504358,P205=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
505178,505178,P205=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
683349,683349,P401=two && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
684169,684169,P401=two && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
790483,790483,P601=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
791303,791303,P601=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
888504,888504,MV301=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
889324,889324,MV301=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1097139,1097139,MV302=two && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1097959,1097959,MV302=two && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1133129,1133129,MV304=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1133949,1133949,MV304=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1230714,1230714,UV401=two && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1231534,1231534,UV401=two && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1287694,1287694,MV101=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1288514,1288514,MV101=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1405084,1405084,MV201=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1405904,1405904,MV201=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1424684,1424684,MV303=one && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1425504,1425504,MV303=one && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1476619,1476619,FIT101=LT && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1477439,1477439,FIT101=LT && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1505989,1505989,LIT101=GT && AIT202=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1506809,1506809,LIT101=GT && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1543874,1543874,AIT202=LT && AIT203=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1546098,1546098,AIT202=LT && FIT201=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1546764,1546764,AIT202=LT && DPIT301=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1547989,1547989,AIT202=LT && FIT301=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1549635,1549635,AIT202=LT && LIT301=GT && AIT402=LT && AIT504=GT,1.0,408,408,4
1549794,1549794,AIT202=LT && LIT301=GT && AIT501=GT && AIT504=GT,1.0,408,408,4
1549839,1549839,AIT202=LT && LIT301=GT && AIT502=LT && AIT504=GT,1.0,408,408,4
1549906,1549906,AIT202=LT && LIT301=GT && AIT504=GT && FIT503=LT,1.0,408,408,4
1549910,1549910,AIT202=LT && LIT301=GT && AIT504=GT && PIT501=LT,1.0,408,408,4
1549912,1549912,AIT202=LT && LIT301=GT && AIT504=GT && PIT502=LT,1.0,408,408,4
1549914,1549914,AIT202=LT && LIT301=GT && AIT504=GT && PIT503=LT,1.0,408,408,4
1549918,1549918,AIT202=LT && LIT301=GT && AIT504=GT && AIT201=LT,1.0,408,408,4
1556758,1556758,AIT203=LT && FIT201=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1557424,1557424,AIT203=LT && DPIT301=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1558649,1558649,AIT203=LT && FIT301=LT && LIT301=GT && AIT504=GT,1.0,408,408,4
1560295,1560295,AIT203=LT && LIT301=GT && AIT402=LT && AIT504=GT,1.0,408,408,4
1560454,1560454,AIT203=LT && LIT301=GT && AIT501=GT && AIT504=GT,1.0,408,408,4
1560499,1560499,AIT203=LT && LIT301=GT && AIT502=LT && AIT504=GT,1.0,408,408,4
1560566,1560566,AIT203=LT && LIT301=GT && AIT504=GT && FIT503=LT,1.0,408,408,4
1560570,1560570,AIT203=LT && LIT301=GT && AIT504=GT && PIT501=LT,1.0,408,408,4
1560572,1560572,AIT203=LT && LIT301=GT && AIT504=GT && PIT502=LT,1.0,408,408,4
1560574,1560574,AIT203=LT && LIT301=GT && AIT504=GT && PIT503=LT,1.0,408,408,4
1560578,1560578,AIT203=LT && LIT301=GT && AIT504=GT && AIT201=LT,1.0,408,408,4
1549902,1549902,AIT202=LT && LIT301=GT && AIT504=GT && FIT501=GT,1.0,406,406,4
1560562,1560562,AIT203=LT && LIT301=GT && AIT504=GT && FIT501=GT,1.0,406,406,4
1549904,1549904,AIT202=LT && LIT301=GT && AIT504=GT && FIT502=GT,1.0,403,403,4
1560564,1560564,AIT203=LT && LIT301=GT && AIT504=GT && FIT502=GT,1.0,403,403,4
176425,176425,P101=one && P301=one && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
319875,319875,P203=one && P301=one && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
452224,452224,P205=one && P301=one && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
519461,519461,P301=one && P401=two && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
524222,524222,P301=one && P601=one && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
528711,528711,P301=one && MV301=one && MV302=two && AIT202=LT,0.9953917050691244,432,434,4
538857,538857,P301=one && MV302=two && MV304=one && AIT202=LT,0.9953917050691244,432,434,4
539034,539034,P301=one && MV302=two && UV401=two && AIT202=LT,0.9953917050691244,432,434,4
539147,539147,P301=one && MV302=two && MV101=one && AIT202=LT,0.9953917050691244,432,434,4
539412,539412,P301=one && MV302=two && MV201=one && AIT202=LT,0.9953917050691244,432,434,4
539462,539462,P301=one && MV302=two && MV303=one && AIT202=LT,0.9953917050691244,432,434,4
539606,539606,P301=one && MV302=two && FIT101=LT && AIT202=LT,0.9953917050691244,432,434,4
539697,539697,P301=one && MV302=two && LIT101=GT && AIT202=LT,0.9953917050691244,432,434,4
539830,539830,P301=one && MV302=two && AIT202=LT && FIT201=LT,0.9953917050691244,432,434,4
539831,539831,P301=one && MV302=two && AIT202=LT && DPIT301=LT,0.9953917050691244,432,434,4
539833,539833,P301=one && MV302=two && AIT202=LT && FIT301=LT,0.9953917050691244,432,434,4
539838,539838,P301=one && MV302=two && AIT202=LT && AIT402=LT,0.9953917050691244,432,434,4
539844,539844,P301=one && MV302=two && AIT202=LT && AIT501=GT,0.9953917050691244,432,434,4
539846,539846,P301=one && MV302=two && AIT202=LT && AIT502=LT,0.9953917050691244,432,434,4
539852,539852,P301=one && MV302=two && AIT202=LT && FIT501=GT,0.9953917050691244,432,434,4
539856,539856,P301=one && MV302=two && AIT202=LT && FIT503=LT,0.9953917050691244,432,434,4
539860,539860,P301=one && MV302=two && AIT202=LT && PIT501=LT,0.9953917050691244,432,434,4
539862,539862,P301=one && MV302=two && AIT202=LT && PIT502=LT,0.9953917050691244,432,434,4
539864,539864,P301=one && MV302=two && AIT202=LT && PIT503=LT,0.9953917050691244,432,434,4
176426,176426,P101=one && P301=one && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
319876,319876,P203=one && P301=one && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
452225,452225,P205=one && P301=one && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
519462,519462,P301=one && P401=two && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
524223,524223,P301=one && P601=one && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
528712,528712,P301=one && MV301=one && MV302=two && AIT203=LT,0.9953596287703016,429,431,4
538858,538858,P301=one && MV302=two && MV304=one && AIT203=LT,0.9953596287703016,429,431,4
539035,539035,P301=one && MV302=two && UV401=two && AIT203=LT,0.9953596287703016,429,431,4
539148,539148,P301=one && MV302=two && MV101=one && AIT203=LT,0.9953596287703016,429,431,4
539413,539413,P301=one && MV302=two && MV201=one && AIT203=LT,0.9953596287703016,429,431,4
539463,539463,P301=one && MV302=two && MV303=one && AIT203=LT,0.9953596287703016,429,431,4
539607,539607,P301=one && MV302=two && FIT101=LT && AIT203=LT,0.9953596287703016,429,431,4
539698,539698,P301=one && MV302=two && LIT101=GT && AIT203=LT,0.9953596287703016,429,431,4
539827,539827,P301=one && MV302=two && AIT202=LT && AIT203=LT,0.9953596287703016,429,431,4
